Feature ID	Taxon	Confidence
1f332a246c638880a3ebee6f938e6d35	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9990746144780949
bc41dbe82dbbcb82a5cd453bb860ad6d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.8858738567670285
4d6f8c48653fab768c76053d358dc782	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.7605560343685593
ca4e30cb3e08a2040714c7cbacc97ff6	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.9999820182016042
b9a8b4580f098658dbcdcf2bc2d8c48d	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__CAB-I; f__; g__; s__	1.0
b2e71d57edb77c9f7e6ae63e8d36ca63	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__Nitrosopumilus; s__	0.9959046130740956
4494a3bd0a56c2635a148258e78ffa12	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9999899868833168
399621e6bbaf0908e563a19a67cff59e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9218905682596517
e81b7f07feab3a6feb65b88843b93ce0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae	0.9999999844968768
064c785be33ebaac65ab732ae5217262	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9929811448527819
8707659bbcf69a4ece7f0c799ef2c8dd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999989158640024
48d4f4bf0e202b8af33605d401bb2af0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999949426358216
001426a863ca180b60c498957f821dfe	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Rhodophyta; f__; g__; s__	0.9714020523532569
096ddc6303dca01ea85fe269d98a1433	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.9962924902256429
e3d5babdcee0a9a9ee981d36549649a0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999999776550955
1c83f2550fa3f20dc116e7214673ffe9	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Oscillatoria	0.9200271014925745
1df7977c6556071715e909b5cc118a6b	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999998153
e68958d63cdb4e65cfc11a87edc84342	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.7252248626034662
374ce3e3dba9b815898b1b4292c1b3c6	k__Bacteria; p__Chloroflexi; c__SAR202; o__; f__; g__; s__	0.9941732082414536
79c9f14429be6df534ae3677f6ee73c9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.7988154534409165
cbc2898fbb61ae095c0090886c17aaed	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutimonas; s__	0.7300770187342236
8dd51af91e94a8030e55ce85705ea29c	k__Bacteria; p__Proteobacteria	0.8358684098160882
8a02e78de943a1cd43de53aeab680d1b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.9994306628526382
fcdfa0a7e5110df76b60c79c4248659e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999998852464341
ef90bc48cdcc651866240ffef4cb94ff	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Stigonematales; f__Rivulariaceae; g__Rivularia; s__	0.9999934769693525
924bb27fb92a4b458418150818498369	k__Bacteria; p__SBR1093; c__EC214; o__; f__; g__; s__	0.9999999999998295
29a082e26f9b0df1b82b77b2077da12f	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999672013
619d1d067b51ed24ac4ced7e880b7c9f	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__; s__	0.9935070006197051
f5f6f959b60184f489aa2e67cf01ea57	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9953851908796534
409222c0abc0db433a5bdb759298ed82	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Rhodophyta; f__; g__; s__	0.9999013719123081
35378a8eca7995507fb44990eb477652	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae	0.9999999997593368
e28bdc482764cd7c945b2f4955d94b5f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__	0.804489883911089
3451c933de270dcfb608c6cff449c0be	k__Bacteria; p__; c__; o__; f__; g__; s__	0.9578939890500067
f337a72d2dcf07db94b7ace39f0cb006	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Stigonematales; f__Rivulariaceae; g__Rivularia; s__	0.9999957033209562
8bbf21e6a45cd36d1d32c3ebea8afb84	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.9956407905672277
624e7b5486006dbff9e65779958de5d8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__	0.9978609328853792
7a6e318e6e13efc02cf7e4f1ed639383	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__TK06; g__; s__	0.9999999783111095
3638677a8a9f45ea38b9a42cba81718f	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	0.9999961614186991
8a28bd5b067bf9d4d0af0d919ea37f95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.9999963014779537
6da7a47761b109b011ca4d5778217913	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__Nitrosopumilus; s__	0.9976455864606949
c23e09ab8e8d02357806e878e71b0320	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Ulvophyceae; g__; s__	0.9999999999244977
6b2c65ab015bde8e8c634025336371b9	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__wb1_P06; g__; s__	0.999979601526808
9c62e6ce810acd90f597ae8f221bd749	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.9999950328287796
7946efef6b5aff1599b9c24eb5a2e92a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.996404267217861
678e2570697ded7992bbf463c430ec40	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999998579
17af40584897b4a2fb95cd3fb2bbdb52	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__	0.90769911119484
5b7f126d1f9c925df68842271091459b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae	0.9999971787697225
bf9a22fb41f1062f427247d90972a87a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae	0.8367480744757938
a0c869ad4120131f1a117fbf0c7aaa26	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.9988793805429727
3bfb7f5572bf5e6d86f040e7a006ebbf	k__Bacteria; p__Chloroflexi; c__SAR202; o__; f__; g__; s__	0.9999888160653527
92032ee487317d7429fca16b68b03662	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999991616
6466bd150c586e5e26c27526859403b8	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Rubritalea; s__	0.9999999991205044
460369024440a385706af3bd22d27831	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__	0.981641002095203
c5e11741e8f29f585841447328798c22	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae	0.9999999337804815
b2eb4304bd727ae61e2b7604e5ad0ea1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.9739945879096966
5266af301d1ea4f7bd3c4d339961d027	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9628556173353183
12a32e89bbcb03ffda0176c1e9dbb6b2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__	0.8065290464624849
6b8a18966a7d1d40a3d4dff5dc05bd70	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9999838871056262
57c1bc1efbe056fa6c9ad30bc9fc7487	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__	0.7294010553087469
b6517d06539622f150a387dba9333e59	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9983227346609619
12730e19d2acfaa43b73239243e7d3f5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__HTCC2089; g__; s__	0.9997035828633714
4097e8ef36314f7b03dc93ec28454f7a	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Rubritalea; s__	0.9999999993586499
bb2722efcfd8f1a4804f552b8875ce12	k__Bacteria; p__PAUC34f; c__; o__; f__; g__; s__	0.9999999460219172
053d35b421322f74ac140225a8f4ae64	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9973250743501934
3eb3f01eb137882ee3fe01bac745f4b7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999581494432354
8f00a2f38ecc18a4717bff074cdf90a3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Nautella; s__	0.7368669935366479
41e6002efb9924ae69e1946525cdcd97	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.8713851213129702
46f35983fbcbdb438320c4004a537ceb	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.9999910516738498
802a8162372ca7b929fb146f734edff1	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__	0.9999836816735307
4b16411bba9a01564a43d7124dc56eae	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__	0.9930488292045703
d10c1a7f57f4afc32abaa5636e08e699	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9997134709479764
b31adaa468310668687567bf42cb2538	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__marinisediminis	0.9642196624555737
ee72df7d325b592ca3457b98dde24533	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9960898479198618
d996188b196ea7e4047ec2a9afb166ff	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	0.9999997363640382
420fa2c1f6913283ad2176de0f8d32a6	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__; s__	0.9927694743019528
cfdb6e46b4d34ad8699bbdf9fe428d53	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__BPC015; f__; g__; s__	0.9999983687796377
a2f27c48f8e702616baaa015630f3045	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	0.9981817297788824
cbdc236ebe4a9f0f649e89181b3648e5	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999998295
5324062f3ccda93896af49bf1782b861	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999999935693825
9d53be08a7cf2cb5a81993b785a645a6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9966140003494424
df526da2c241fdbdeeddae52e4febafb	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Actibacter; s__sediminis	0.7239852494631006
f8a4038e3a8e1be90c731ee2b7f1e0fc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9989100220190957
2ee2fbb9bed617757751fdfe0a203926	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999309707162439
f63ca47e4ab628a144b7b2357194c869	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__	0.9957838406111277
d35fe8e35b89c4eab64c576a06360d33	k__Bacteria; p__SBR1093; c__EC214; o__; f__; g__; s__	0.9999999936621293
2da436229c60261605a9b69a03101bb5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.997864288853514
ae708f53083a5d855521709387f6a877	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	0.8291681571494086
be60d736eeaa61ffe9b596bfcfce50c8	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__SGUS912; s__	0.999999905547786
557da41dd05c8ab962ded9c3178ca643	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae	0.9999992571862167
9ed39337b23a6d4ec43b0d5f83a34b91	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999976641785908
820e6606dea458b926d8f340d61a0788	k__Bacteria; p__; c__; o__; f__; g__; s__	0.8383311456552391
60bdf5065c2ce01e71cf88eaf4edd4e0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__	0.8670155649025263
8c2178f55d3918f09056b0e862ce4d08	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__Congregibacter; s__	0.995755131359371
4d0a81b400981a263007dc6fdd2638b4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__	0.7954832129737959
2ee4c31e0390962a9c0a7bf2fba125bf	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__SC3-56; s__	0.9999999140377193
ac5ec502ac855f11e81e631bd7265e9e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999053463999182
491a872b670900e22d7d00032c611cbd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.985982907485469
dbbbde1c058e20ff602b775bd2f18554	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.9999824761176196
855f1b36d3b716fd1b78a7138b6c637c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.8731042076864344
5ef3e244e80d3ccde84979fb8cdeb05e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999999995414836
e058e3c8f040f7c0d1bb63b716950a6a	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__; s__	0.9999988153446164
2c58e0978e76bf620f60a76edffd9185	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9993422357419566
a860904669ab811c0ee769cf0624d9ad	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__Nitrosopumilus; s__	0.9552941018100202
d4caa7cb8904628fb966358ca07ed666	k__Bacteria; p__Proteobacteria	0.7925946001689411
10b63814f63dad3cf93c1c22067716dc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9902561128823159
a5b3b08dc028b0383cd4111be988b7ed	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__Nitrosopumilus; s__	0.9799064376392352
f128b705ae69710cb87012877a9e63f7	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Planctomycete; s__LF1	0.9997864847513157
f4cecc10cdb4fadde5352a5593fbb6f6	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.999992074617424
5d5118e2c6f1b16c0591488dfb4e109d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.9260625104657514
5204ce1a53d32ec65a17f99db29a34ff	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__koll13; g__; s__	0.7239769639828693
4b8e3f58a50ce03764fe79b59c25f5f5	k__Bacteria; p__Chloroflexi; c__SAR202; o__; f__; g__; s__	0.9999953014074913
69350e6dbd6b1c2c0bf5f075bc77330b	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__	0.9994120768203771
e67ffac644d2bf684add5b8340861618	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Ulvophyceae; g__; s__	0.9999999999945288
9d17f12932d5cc4e5ff2f42c389bf7db	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__resinovorum	0.7142868881868033
d3b5ce3589c25d163d23cb90f9a6db71	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__SGUS912; s__	0.9999999999635918
494fcf8322fd4c573fbf63717101171a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__; g__; s__	0.9998938008218912
c0e4dfb54337a3ad8dfc0f4dc7dc1834	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.9999860658528444
9452c9554bd305b96084118a609bb365	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__rosenbergii	0.9180646431551174
90d2a3c784c188f4a5433579458847c6	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__	0.9999969455383032
d794690488ab1c0673864b755338bb05	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Inquilinus; s__	0.9999991703824835
eb93ea53b589f984a3198e4ec71094de	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999879476325942
eb690ccd81c0e18c79dc7234776ed401	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9896555466365847
07cfbf2732f126e11deac3e22e0c4030	k__Bacteria; p__Gemmatimonadetes; c__Gemm-4; o__; f__; g__; s__	0.9999999989012593
1937422deedea1beeb94eb5f5d050d03	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999939560443801
aeb8343b08034a6679deca17aaff7ff2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__	0.9957517863343045
bb843746f2eeb2dee6407eaef8cea4d0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__BPC015; f__; g__; s__	0.9999994346970914
5f4b316492e10c9d0de1239ebf611c3e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9969862757260562
ed3ab26edbc22ce48a45492e86a83e8b	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999868305097731
fc29d950b16e6bd5598479a8df16681f	k__Bacteria	0.9999736754227869
b8359a796b9c228c0fcbcc1c935d3914	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__; g__; s__	0.9998627669509792
ab31cfa3ae6bfc2a644ef630ecbd9c9a	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.7131452521827663
38a3da0e9e6b09a4225f2b4ecfd9be98	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__SGUS912; s__	0.9999999985544292
9c2b904bb3a1b94bf496650d76ee82e5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.9974838544041938
634939b59c214a564bdcf39366dd15d5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.9989929011924056
8fd2659ffafb594d366d74ba904dde42	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__wb1_P06; g__; s__	0.9999978076230905
e47a1035632b8b73a609de68cff03f9b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60	0.9999872339199385
22f78ef5a8575e6469dd1d9039227313	k__Bacteria; p__PAUC34f; c__; o__; f__; g__; s__	0.9999891225568831
0976896b232b36b935af6233e9acecbe	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.8287947152939206
